,index,title,link,image,pubDate,director,actor,userRating,genre,nation,pos_per,pos_key,neg_key
78,78,폴란드로 간 아이들,https://movie.naver.com/movie/bi/mi/basic.nhn?code=178434,https://ssl.pstatic.net/imgmovie/mdi/mit110/1784/178434_P12_101443.jpg,2018,추상미,"이송,추상미",9.31,"다큐멘터리,드라마",한국,0.813953488372093,"사랑,감동,폴란드,아들,선생님","다큐,폴란드,상처,도데,장면"
79,79,바이센테니얼 맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=28788,https://ssl.pstatic.net/imgmovie/mdi/mit110/0287/B8788-00.jpg,1999,크리스 콜럼버스,로빈 윌리엄스,9.31,"SF,드라마,로맨스",미국,0.8690476190476191,"인간,로봇,인생,명작,최고","로봇,동화,상상력,강압,감정"
80,80,쥬라기 공원,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13500,https://ssl.pstatic.net/imgmovie/mdi/mit110/0135/13500_P67_115619.jpg,1993,스티븐 스필버그,"샘 닐,로라 던,제프 골드브럼,리차드 아텐보로",9.31,"SF,액션,어드벤처",미국,0.7419354838709677,"쥬라기,지금,스필버그,공원,공룡","공룡,처음,장면,천재,티라노사우루스"
81,81,라따뚜이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65021,https://ssl.pstatic.net/imgmovie/mdi/mit110/0650/F5021-00.jpg,2007,브래드 버드,"패튼 오스왈트,루 로마노",9.31,"애니메이션,드라마,코미디,가족",미국,0.8777777777777778,"요리,인생,감동,라따뚜이,최고","중간,교훈,실제,파리,활용"
82,82,고양이 집사,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190447,https://ssl.pstatic.net/imgmovie/mdi/mit110/1904/190447_P33_102106.jpg,2019,이희섭,"고양이들,집사들,임수정",9.31,다큐멘터리,한국,0.7934782608695652,"고양이,마음,모든,세상,집사","고양이,사람,길고양이,길냥이,학대"
83,83,소울,https://movie.naver.com/movie/bi/mi/basic.nhn?code=184517,https://ssl.pstatic.net/imgmovie/mdi/mit110/1845/184517_P12_105825.jpg,2020,피트 닥터,"제이미 폭스,티나 페이,다비드 딕스",9.31,애니메이션,미국,0.8279569892473119,"인생,순간,최고,의미,목적","목적,픽사,행복,애니,자체"
84,84,브레이크 더 사일런스: 더 무비,https://movie.naver.com/movie/bi/mi/basic.nhn?code=195975,https://ssl.pstatic.net/imgmovie/mdi/mit110/1959/195975_P10_180638.jpg,2020,박준수,"RM,진,슈가,제이홉,지민,뷔,정국",9.3,다큐멘터리,한국,0.75,"감동,방탄소년단,방탄,무대,사랑","방탄,방탄소년단,내용,코로나,아미"
85,85,엽기적인 그녀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=31726,https://ssl.pstatic.net/imgmovie/mdi/mit110/0317/31726_P35_145212.jpg,2001,곽재용,"전지현,차태현",9.3,코미디,한국,0.8461538461538461,"인생,최고,시절,다시,지금","별로,피아노,숙취,중간,국민"
86,86,극장판 또봇: 로봇군단의 습격,https://movie.naver.com/movie/bi/mi/basic.nhn?code=161847,https://ssl.pstatic.net/imgmovie/mdi/mit110/1618/161847_P04_112559.jpg,2017,"이달,고동우","하룡이,신경선,이현,노영주",9.3,애니메이션,한국,0.8125,"또봇,감동,어른,극장판,애니메이션","애니,또봇,진심,사람,관람객"
87,87,타잔,https://movie.naver.com/movie/bi/mi/basic.nhn?code=25266,https://ssl.pstatic.net/imgmovie/mdi/mit110/0252/B5266-00.jpg,1999,"케빈 리마,크리스 벅","토니 골드윈,미니 드라이버",9.3,"애니메이션,어드벤처,가족",미국,0.797979797979798,"타잔,최고,디즈니,다시,감동","타잔,정이,엘사,모독,윤도현"
88,88,공동경비구역 JSA,https://movie.naver.com/movie/bi/mi/basic.nhn?code=15899,https://ssl.pstatic.net/imgmovie/mdi/mit110/0158/A5899-00.jpg,2000,박찬욱,"이영애,이병헌,송강호,김태우,신하균",9.3,"드라마,미스터리",한국,0.7241379310344828,"명작,마음,최고,다시,몰입","년도,대사,일이,명작,완벽"
89,89,뷰티풀 투모로우,https://movie.naver.com/movie/bi/mi/basic.nhn?code=169561,https://ssl.pstatic.net/imgmovie/mdi/mit110/1695/169561_P01_123319.jpg,2017,장재혁,"박효신,정재일",9.3,드라마,한국,0.7023809523809523,"노래,다시,음악,대장,최고","제발,구매,평가,다시,하나요"
90,90,바람계곡의 나우시카,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18052,https://ssl.pstatic.net/imgmovie/mdi/mit110/0180/A8052-00.jpg,1984,"미야자키 하야오,코마츠바라 카즈오","시마모토 스미,츠지무라 마히토,쿄다 히사코",9.3,"애니메이션,어드벤처,판타지,SF",일본,0.851063829787234,"나우시카,자연,인간,지브리,명작","사람,지브리,나우시카,내용,이세"
91,91,라이온 킹,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16521,https://ssl.pstatic.net/imgmovie/mdi/mit110/0165/16521_P45_105412.jpg,1994,"로저 알러스,롭 민코프","조나단 테일러 토마스,매튜 브로데릭,제임스 얼 존스,제레미 아이언스,모이라 켈리,니케타 캘레임",9.29,"애니메이션,어드벤처,가족,뮤지컬,드라마",미국,0.9347826086956522,"디즈니,최고,명작,애니메이션,다시","심바,이후,디즈니,과거,상관"
92,92,뽀로로 극장판 보물섬 대모험,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183136,https://ssl.pstatic.net/imgmovie/mdi/mit110/1831/183136_P10_134628.jpg,2019,"김현호,윤창섭","이선,이미자,김현지,홍소영,정미숙,김서영,김환진,남도형,정승욱,이장원,황창영",9.29,"애니메이션,가족",한국,0.8367346938775511,"뽀로로,올해,최고,역시,극장판","뽀로로,만세,안녕,친구,죽음"
93,93,시월애,https://movie.naver.com/movie/bi/mi/basic.nhn?code=30306,https://ssl.pstatic.net/imgmovie/mdi/mit110/0303/C0306-00.jpg,2000,이현승,"이정재,전지현",9.29,"로맨스,판타지",한국,0.8586956521739131,"감성,다시,시절,음악,지금","감성,년대,누군가,시나리오,중간"
94,94,허스토리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167787,https://ssl.pstatic.net/imgmovie/mdi/mit110/1677/167787_P31_113629.jpg,2017,민규동,"김희애,김해숙",9.29,드라마,한국,0.7142857142857143,"역사,이야기,할머님,일본,기억","이건,일본,사람,혐한,여자"
95,95,세상에서 가장 아름다운 이별,https://movie.naver.com/movie/bi/mi/basic.nhn?code=79762,https://ssl.pstatic.net/imgmovie/mdi/mit110/0797/79762_P26_143109.jpg,2011,민규동,"배종옥,김갑수,김지영,유준상,서영희,류덕환,박하선",9.28,드라마,한국,0.7590361445783133,"엄마,눈물,가족,오열,사람","처음,머리,억지,가족,쓰레기"
96,96,반짝이는 박수 소리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123565,https://ssl.pstatic.net/imgmovie/mdi/mit110/1235/123565_P21_100135.jpg,2014,이길보라,"이상국,길경희,이길보라,이광희",9.27,다큐멘터리,한국,0.92,"가족,청각장애,이야기,편견,장애","이제,세계,후회,대해,안도"
97,97,땐뽀걸즈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167107,https://ssl.pstatic.net/imgmovie/mdi/mit110/1671/167107_P09_135716.jpg,2016,이승문,"이규호,김현빈,박혜영,박시영,심예진,김효인,이현희,배은정,박지현",9.27,다큐멘터리,한국,0.8222222222222222,"선생님,마음,감동,눈물,추억","선생님,선생,학생,땐뽀,스승"
98,98,터미네이터 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10028,https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/A0028-00.jpg,1984,제임스 카메론,"아놀드 슈왈제네거,마이클 빈,린다 해밀턴,랜스 헨릭슨",9.27,"SF,액션",미국,0.7157894736842105,"명작,터미네이터,최고,지금,전설","터미네이터,년대,옛날,한국,사람"
99,99,도가니,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75413,https://ssl.pstatic.net/imgmovie/mdi/mit110/0754/75413_P29_111906.jpg,2011,황동혁,"공유,정유미",9.27,드라마,한국,0.4831460674157303,"실화,마음,사람,현실,세상","화가,사람,판사,실화,사건"
100,100,기적의 피아노,https://movie.naver.com/movie/bi/mi/basic.nhn?code=141418,https://ssl.pstatic.net/imgmovie/mdi/mit110/1414/141418_P19_181951.jpg,2015,임성구,"유예은,박정순,유장주,박유천,이진욱",9.27,다큐멘터리,한국,0.91,"예은,감동,엄마,응원,이의","예은,사람,기적,나레이션,세상"
101,101,맨발의 꿈,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51083,https://ssl.pstatic.net/imgmovie/mdi/mit110/0510/51083_P06_171506.jpg,2010,김태균,"박희순,고창석",9.27,드라마,"한국,인도네시아,일본",0.8315789473684211,"감동,실화,최고,눈물,축구","능력,프로,당시,부족,사람"
102,102,토이 스토리 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=27578,https://ssl.pstatic.net/imgmovie/mdi/mit110/0275/27578_P00_171532.jpg,1999,존 라세터,"톰 행크스,팀 알렌,조안 쿠삭",9.27,"애니메이션,어드벤처,가족",미국,0.8404255319148937,"장난감,우디,명작,제시,다시","토이스토리,정의,장난감,년도,일기"
103,103,가타카,https://movie.naver.com/movie/bi/mi/basic.nhn?code=19074,https://ssl.pstatic.net/imgmovie/mdi/mit110/0190/A9074-00.jpg,1997,앤드류 니콜,"에단 호크,우마 서먼",9.27,"SF,드라마,미스터리,스릴러",미국,0.7093023255813954,"인생,다시,최고,인간,지금","사람,한계,기준,운명,중간"
104,104,패밀리맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=31159,https://ssl.pstatic.net/imgmovie/mdi/mit110/0311/C1159-00.jpg,2000,브렛 래트너,"니콜라스 케이지,티아 레오니",9.26,"가족,드라마,코미디,판타지",미국,0.8571428571428571,"가족,사랑,추천,다시,감동","사람,경험,결혼,인생,쿵쾅"
105,105,잉여들의 히치하이킹,https://movie.naver.com/movie/bi/mi/basic.nhn?code=115298,https://ssl.pstatic.net/imgmovie/mdi/mit110/1152/115298_P15_141558.jpg,2013,이호재,"이호재,이현학,하승엽,김휘",9.26,다큐멘터리,한국,0.7395833333333334,"최고,도전,다큐,청춘,인생","다큐,사람,뮤직비디오,자랑,열정"
106,106,하이 스쿨 뮤지컬: 졸업반,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45774,https://ssl.pstatic.net/imgmovie/mdi/mit110/0457/45774_P01_122945.jpg,2008,케니 오르테가,"잭 에프론,바네사 허진스,애슐리 티스데일,루카스 그래빌",9.26,"코미디,드라마,로맨스,뮤지컬,가족",미국,0.8488372093023255,"노래,뮤지컬,다시,계속,하이스쿨","미국,이영화,지금,노래,재미"
107,107,에이트 빌로우,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58323,https://ssl.pstatic.net/imgmovie/mdi/mit110/0583/E8323-00.jpg,2006,프랭크 마샬,폴 워커,9.26,"어드벤처,드라마",미국,0.8181818181818182,"감동,강아지,마야,사람,눈물","사람,강아지,인간,예전,이영화"
108,108,부활: 그 증거,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194334,https://ssl.pstatic.net/imgmovie/mdi/mit110/1943/194334_P15_103017.jpg,2020,김상철,"권오중,이성혜,이용규,이어령,천정은",9.26,다큐멘터리,한국,0.735632183908046,"죽음,부활,하나님,대한,대해","죽음,사람,부활,개독,라면"
109,109,또 하나의 약속,https://movie.naver.com/movie/bi/mi/basic.nhn?code=100654,https://ssl.pstatic.net/imgmovie/mdi/mit110/1006/100654_P18_104237.jpg,2013,김태윤,"박철민,윤유선,김규리,박희정,유세형,이경영",9.26,드라마,한국,0.6395348837209303,"삼성,사람,기업,불매,눈물","사람,삼성,현실,회사,선동"
110,110,취권 2 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16216,https://ssl.pstatic.net/imgmovie/mdi/mit110/0162/A6216-00.jpg,1994,유가량,성룡,9.26,"액션,코미디",홍콩,0.7263157894736842,"액션,취권,최고,마지막,매염방","매염방,취권,액션영화,요즘,전작"
111,111,리멤버 타이탄,https://movie.naver.com/movie/bi/mi/basic.nhn?code=30897,https://ssl.pstatic.net/imgmovie/mdi/mit110/0308/30897_P00_142327.jpg,2000,보아즈 야킨,덴젤 워싱턴,9.25,드라마,미국,0.8947368421052632,"감동,스포츠,최고,흑인,코치","차별,인종차별,스포츠,사람,내용"
112,112,나의 마음은 지지 않았다,https://movie.naver.com/movie/bi/mi/basic.nhn?code=49636,https://ssl.pstatic.net/imgmovie/mdi/mit110/0496/D9636-00.jpg,2007,안해룡,"송신도,문소리",9.25,다큐멘터리,한국,0.7,"할머니,눈물,송신,감동,지지","할머니,일본,사람,지지도,송신"
113,113,브링 더 소울 : 더 무비,https://movie.naver.com/movie/bi/mi/basic.nhn?code=187051,https://ssl.pstatic.net/imgmovie/mdi/mit110/1870/187051_P13_182257.jpg,2019,박준수,"RM,진,슈가,제이홉,지민,뷔,정국",9.25,기타,한국,0.6538461538461539,"방탄,감동,눈물,아미,사랑","사람,방탄소년단,아미,보라,제발"
114,114,친정엄마,https://movie.naver.com/movie/bi/mi/basic.nhn?code=71932,https://ssl.pstatic.net/imgmovie/mdi/mit110/0719/71932_P00_201213.jpg,2010,유성엽,"김해숙,박진희",9.25,"드라마,가족",한국,0.8690476190476191,"엄마,눈물,사랑,가슴,펑펑","엄마,사람,존재,눈물,세상"
115,115,아름다운 비행 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17903,https://ssl.pstatic.net/imgmovie/mdi/mit110/0179/A7903-01.jpg,1996,캐롤 발라드,"제프 다니엘스,안나 파킨",9.25,"가족,드라마,어드벤처",미국,0.8125,"감동,거위,에이미,인생,명작","거위,장면,영화로,재미,에이미"
116,116,크림슨 타이드 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=17486,https://ssl.pstatic.net/imgmovie/mdi/mit110/0174/A7486-00.jpg,1995,토니 스콧,"덴젤 워싱턴,진 핵크만",9.25,액션,미국,0.7684210526315789,"함장,잠수함,최고,명작,다시","함장,상황,사람,갈등,잠수함"
117,117,신데렐라맨,https://movie.naver.com/movie/bi/mi/basic.nhn?code=41375,https://ssl.pstatic.net/imgmovie/mdi/mit110/0413/41375_P30_152425.jpg,2005,론 하워드,"러셀 크로우,르네 젤위거",9.25,드라마,미국,0.8787878787878788,"감동,가장,가족,인생,명작","실화,일대기,요즘,시기,더욱"
118,118,마이티,https://movie.naver.com/movie/bi/mi/basic.nhn?code=27052,https://ssl.pstatic.net/imgmovie/mdi/mit110/0270/B7052-00.jpg,1998,피터 첼섬,"엘든 헨슨,키에란 컬킨",9.25,"드라마,코미디",미국,0.8571428571428571,"감동,우정,최고,친구,소년","케빈,감상,이유,가치,거란"
119,119,본 얼티메이텀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=59075,https://ssl.pstatic.net/imgmovie/mdi/mit110/0590/59075_P48_111546.jpg,2007,폴 그린그래스,"맷 데이먼,줄리아 스타일스,데이빗 스트라탄,스콧 글렌,패디 콘시딘,에드가 라미레즈,알버트 피니,조안 알렌",9.25,"액션,스릴러,미스터리,어드벤처",미국,0.7362637362637363,"시리즈,최고,액션,첩보,마지막","설정,감상,시리즈,이해,액션영화"
120,120,트루맛쇼,https://movie.naver.com/movie/bi/mi/basic.nhn?code=84148,https://ssl.pstatic.net/imgmovie/mdi/mit110/0841/84148_P07_162905.jpg,2011,김재환,박나림,9.25,다큐멘터리,한국,0.6836734693877551,"맛집,다큐,방송,트루맛쇼,사람","맛집,방송,광고,얘기,사람"
121,121,미녀와 야수,https://movie.naver.com/movie/bi/mi/basic.nhn?code=13172,https://ssl.pstatic.net/imgmovie/mdi/mit110/0131/13172_P129_150802.jpg,1991,"게리 트러스데일,커크 와이즈","페이지 오하라,로비 벤슨",9.25,"애니메이션,드라마,가족",미국,0.85,"디즈니,야수,명작,사랑,감동","디즈니,애니,야수,아버지,양반"
122,122,"광해, 왕이 된 남자",https://movie.naver.com/movie/bi/mi/basic.nhn?code=83893,https://ssl.pstatic.net/imgmovie/mdi/mit110/0838/83893_P09_112146.jpg,2012,추창민,"이병헌,류승룡,한효주",9.25,"사극,드라마",한국,0.797752808988764,"명작,감동,최고,다시,인생","데이브,표절,엔딩,감정,대가"
123,123,일사각오,https://movie.naver.com/movie/bi/mi/basic.nhn?code=147047,https://ssl.pstatic.net/imgmovie/mdi/mit110/1470/147047_P01_112011.jpg,2016,권혁만,"이지형,설지윤,최원",9.24,드라마,한국,0.8080808080808081,"목사,주기철,믿음,신앙,각오","믿음,사람,내용,주기철,목사"
124,124,명탐정 코난: 천공의 난파선,https://movie.naver.com/movie/bi/mi/basic.nhn?code=75216,https://ssl.pstatic.net/imgmovie/mdi/mit110/0752/75216_P19_064413.jpg,2010,야마모토 야스이치로,"타카야마 미나미,야마자키 와카나,야마구치 캇페이,코야마 리키야,하야시바라 메구미,호리카와 료",9.24,"애니메이션,가족",일본,0.7659574468085106,"코난,극장판,키드,괴도키드,케미","코난,키드,극장판,이건,추리"
125,125,쿨 러닝 ,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16218,https://ssl.pstatic.net/imgmovie/mdi/mit110/0162/A6218-00.jpg,1993,존 터틀타웁,"리온,더그 E. 더그,롤 D. 루이스,마릭 요바,레이몬드 J. 배리",9.24,"드라마,코미디,어드벤처",미국,0.7659574468085106,"감동,룰라,명작,다시,마지막","룰라,친구,표절,열자,노잼"
126,126,인크레더블,https://movie.naver.com/movie/bi/mi/basic.nhn?code=36798,https://ssl.pstatic.net/imgmovie/mdi/mit110/0367/C6798-00.jpg,2004,브래드 버드,"크레이그 T. 넬슨,홀리 헌터",9.24,애니메이션,미국,0.7222222222222222,"가족,히어로,다시,지금,애니메이션","재미,픽사,저스티스,판타스틱,입덕"
127,127,말아톤,https://movie.naver.com/movie/bi/mi/basic.nhn?code=39436,https://ssl.pstatic.net/imgmovie/mdi/mit110/0394/C9436-00.jpg,2005,정윤철,"조승우,김미숙",9.24,드라마,한국,0.8901098901098901,"감동,초원,다시,장면,마라톤","웃음,지하철역,아저씨,초원,여친"
128,128,빽 투 더 퓨쳐 2,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10003,https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/10003_P15_100000.jpg,1989,로버트 저메키스,"마이클 J. 폭스,크리스토퍼 로이드",9.24,"SF,액션,어드벤처,코미디",미국,0.7978723404255319,"명작,최고,미래,인생,과거","재미,마이클,폭스,정상,퓨처"
129,129,벤허,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10058,https://ssl.pstatic.net/imgmovie/mdi/mit110/0100/10058_P43_110955.jpg,1959,윌리엄 와일러,"찰톤 헤스톤,잭 호킨스,하야 하라릿,스티븐 보이드",9.24,"드라마,액션",미국,0.7317073170731707,"명작,감동,지금,벤허,인생","벤허,달러,영화로,가치,년대"
